,index,CLEANED REASON,REASON,AVG SCORE,TO USER ACCOUNT,DATE,category
8544,1330,take care polish transpar fund flow readi post,for taking care of polishing Transparency of funding flows to be ready to post,3.6,iviangita#3204,2022-01-02T23:00:00.000Z,
8547,1333,launch timelin went tec’ last retrospect call,for the launch timeline that he went over on TEC’s last retrospective call,5.75,"griff (💜, 💜)#8888",2022-01-09T23:00:00.000Z,
8553,1339,burn spamer fire 🚒 🔥,for burning all the spamers with fire!🚒 🔥,6.5,chuygarcia.eth#6692,2022-01-16T23:00:00.000Z,
8554,1340,never give commun even bitter end,for never giving up on communism even until the bitter end,6.5,chuygarcia.eth#6692,2022-01-12T23:00:00.000Z,
8559,1345,quick chang tecommon org websit ad \ get tec\ button,"for a quick change to the tecommons.org website in which they added a \""GET $TEC\"" button",6.5,casale.eth#6107,2022-01-26T23:00:00.000Z,
8560,1346,step mani way includ new role e dao,"for stepping up in so many ways, including his new role in the T.E.A.M. DAO",6.0,r33pich33p#6906,2022-01-20T23:00:00.000Z,
8567,1353,great job hatcher outreach individu reach almost hatcher,for doing a great job of Hatcher Outreach and individually reaching out to (almost) all Hatchers,1.57,eduardovegap#0422,2022-01-16T23:00:00.000Z,
8569,1355,super proactiv respons reward channel,for being super proactive and responsive in the Rewards channel,7.0,kristofer#1475,2022-01-10T23:00:00.000Z,
8578,1364,show particip lab today ,for showing up and participating in the lab today.,6.0,Nuggan#5183,2022-01-13T23:00:00.000Z,
8584,1370,first mexican met te space grow uncontrol amor respeto hermano 🇲🇽,for being the first mexican I met in the TE space (now we're growing uncontrollably) amor y respeto hermano 🇲🇽,4.0,Mount Manu#3530,2022-01-26T23:00:00.000Z,
8586,1372,alway awesom dj 💃,for always be an awesome DJ 💃,2.33,Juankbell#7458,2021-12-28T23:00:00.000Z,
8593,1379,awesom playlist ,for the awesome playlist!,0.53,Juankbell#7458,2021-12-28T23:00:00.000Z,
8594,1380,hilari,for being hilarious,2.0,Mount Manu#3530,2022-01-26T23:00:00.000Z,
8595,1381,reach rise challeng,for reaching out to me and rising to the challenge,4.33,Yineisy Mota#1449,2022-01-27T23:00:00.000Z,
8596,1382,garden common stack show tec parti loung event,for being the gardeners of Commons Stack and showing up to TEC parties and Lounge events,4.5,mafer_cordovas#1034,2022-01-26T23:00:00.000Z,
8621,1407,hop weekli communita give posit feedback ✨,for hopping into our weekly Communitas and giving such positive feedback! ✨,4.0,_ajascha#6718,2022-01-30T23:00:00.000Z,
8624,1410,come back stronger holiday 🦾,for coming back stronger after holidays 🦾,4.0,angieberryberry#9822,2022-01-02T23:00:00.000Z,
8626,1412,rel newcom weekli commun call,for being relative newcomers in our weekly Community Call,2.33,Annn3#3538,2022-01-09T23:00:00.000Z,
8630,1416,show vulner also strength,for showing that vulnerability is also a strength and for being,3.67,liviade#1387,2022-01-20T23:00:00.000Z,
8633,1419,coin phrase “you either need read dream understand we’r tec”,for coining the phrase “you either need to read more or dream more to understand what we’re doing with the TEC”,4.33,ZER8🧠#9093,2022-01-10T23:00:00.000Z,
8634,1420,come back tec commun call,for coming back to the TEC Community Call,1.67,anna-marie#8824,2022-01-10T23:00:00.000Z,
8635,1421,come commun call,for coming to the Community Call,2.0,chuygarcia.eth#6692,2022-01-15T23:00:00.000Z,
8636,1422,welcom morganicmov commun show around,for welcoming MorganicMovement into the community and showing her around,3.67,Juankbell#7458,2022-01-10T23:00:00.000Z,
8638,1424,come commun call,for coming to the Community Call,0.47,delightfulabyss.eth#3679,2022-01-15T23:00:00.000Z,
8643,1429,alway authent insight,for always being authentic and insightful,4.0,Tam2140#9361,2022-01-10T23:00:00.000Z,
8651,1437,steadfast,for your steadfastness,2.5,Tam2140#9361,2022-01-20T23:00:00.000Z,
8656,1442,show particip lab today ,for showing up and participating in the lab today.,1.67,ZER8🧠#9093,2022-01-13T23:00:00.000Z,
8659,1445,walk beauti beach dog commun call,for walking in a beautiful beach with his dog during the Community call,1.5,ygg_anderson#4998,2022-01-19T23:00:00.000Z,
8671,1457,lurk type also lurk type,for lurking and typing while I also lurk and type,2.33,Atotsm#5719,2022-01-15T23:00:00.000Z,
8679,1465,welcom jeremi thegospelofchang commun,for welcoming Jeremy&TheGospelOfChange into our community,3.67,Juankbell#7458,2022-01-21T23:00:00.000Z,
8680,1466,show translat e meet ,for showing up for the translation T.E.A.M meeting!,2.33,Usua◎ Silver#2618,2022-01-09T23:00:00.000Z,
8681,1467,show translat e meet ,for showing up for the translation T.E.A.M meeting!,1.5,EdgarWeb3#5783,2022-01-09T23:00:00.000Z,
8682,1468,show translat e meet ,for showing up for the translation T.E.A.M meeting!,1.67,NikosamA98#5909,2022-01-09T23:00:00.000Z,
8687,1473,interest particip activ graviti plan follow month,for being interested in participating in the activities that Gravity is planning for following months,4.33,BiancaGadelha#2667,2022-01-21T23:00:00.000Z,
8691,1477,come commun call,for coming to the Community Call,0.67,mateodaza#3156,2022-01-15T23:00:00.000Z,
8695,1481,come commun call,for coming to the Community Call,0.28,Zeptimus#3359,2022-01-15T23:00:00.000Z,
8696,1482,come commun call,for coming to the Community Call,0.5,Mount Manu#3530,2022-01-15T23:00:00.000Z,
8699,1485,,for ,0.25,"griff (💜, 💜)#8888",2022-01-20T23:00:00.000Z,
8701,1487,come commun call,for coming to the Community Call,0.67,Vyvy-vi#5040,2022-01-15T23:00:00.000Z,
8702,1488,,for ,0.25,"griff (💜, 💜)#8888",2022-01-09T23:00:00.000Z,
8703,1489,,for ,0.33,iviangita#3204,2022-01-03T23:00:00.000Z,
8717,1503,,for ,0.33,"sem(🌸,🐝)#0161",2022-01-26T23:00:00.000Z,
8718,1504,,for ,0.25,AmwFund#0979,2022-01-10T23:00:00.000Z,
8721,1507,harri potter look vibe,for the Harry Potter-looking vibes,0.5,Mount Manu#3530,2022-01-15T23:00:00.000Z,
8735,1521,,for ,0.33,iviangita#3204,2022-01-16T23:00:00.000Z,
8738,1524,come commun call,for coming to the Community Call,0.67,Juankbell#7458,2022-01-15T23:00:00.000Z,
8750,1536,keep meme aliv ,for keeping the memes alive!,8.0,chuygarcia.eth#6692,2022-01-26T23:00:00.000Z,
8762,1551,recommend commun techno ,for recommending our community to @Techno!,5.0,NikosamA98#5909,2022-01-04T23:00:00.000Z,
8765,1555,epic present tea x tec introduct token engin ,for such epic presentations at the TEA X TEC Introduction to token engineering!,1.4,Juankbell#7458,2022-01-19T23:00:00.000Z,
8768,1558,commit video product anim team,for their commitment on the video production & animation team,8.0,johnjonas#2307,2022-01-15T23:00:00.000Z,
8773,1563,great job hatcher outreach individu reach almost hatcher,for doing a great job of Hatcher Outreach and individually reaching out to (almost) all Hatchers,9.1,Juankbell#7458,2022-01-16T23:00:00.000Z,
8774,1564,come commun call,for coming to the Community Call,0.55,eduardovegap#0422,2022-01-15T23:00:00.000Z,
8775,1565,come commun call,for coming to the Community Call,1.0,liviade#1387,2022-01-15T23:00:00.000Z,
8781,1572,come commun call,for coming to the Community Call,0.1,bustavo#8085,2022-01-15T23:00:00.000Z,
8786,1577,tremend feedback voter’ pamphlet,for her tremendous feedback on the voter’s pamphlet,5.0,akrtws (TE Academy)#4246,2022-01-16T23:00:00.000Z,
8787,1578,incred mindblow giveth launch givepurpl  proud 🥲,"for the incredible, mindblowing Giveth launch <:givepurple:809545200925671485> we're proud of you 🥲",13.0,WhyldWanderer#7002,2021-12-28T23:00:00.000Z,
8790,1581,take time talk tec govern extrem insight impress reveal eleg process thought thank take time hope result valuabl contribut toward understand dao govern scientif commun ,"for taking the time to talk about the TEC and governance! It was extremely insightful, and I'm very impressed. It revealed some very elegant processes and thoughts. Thank you for taking the time. Hopefully this can result in a valuable contribution towards the understanding of DAOs and governance from the scientific community.",8.0,liviade#1387,2022-01-18T23:00:00.000Z,
8793,1584,provid amaz extend feedback voter pamphlet,for providing amazing and extended feedback on the voter's pamphlet,8.0,Aurelio#6499,2022-01-03T23:00:00.000Z,
8795,1586,cover tec daoap amaz clear way,for covering the TEC in daoApe in such an amazing and clear way,8.0,mrtdlgc 🐝#4912,2022-01-28T23:00:00.000Z,
8796,1588,inspir token engin even know yet 😉 ,for being an inspiration for token engineers (even those who don't know yet 😉),5.0,akrtws (TE Academy)#4246,2022-01-26T23:00:00.000Z,
8815,1620,consist contribut,for the consistency of your contributions,5.0,Mount Manu#3530,2022-01-20T23:00:00.000Z,
8817,1622,contribut comm,for your contributions in Comms,0.8,Mount Manu#3530,2022-01-10T23:00:00.000Z,
8823,1630,initi build hubspot market team ground,for your initiative to build the Hubspot / Marketing team from the ground up,1.3,Mount Manu#3530,2022-01-21T23:00:00.000Z,
8827,1638,amaz way engag graviti,for all the amazing ways to engage with Gravity,9.1,Juankbell#7458,2022-01-21T23:00:00.000Z,
8829,1640,organ team within e ,for organizing all the teams within T.E.A.M.,5.0,chuygarcia.eth#6692,2022-01-20T23:00:00.000Z,
8837,1648,spammer’ charizard telegram group,for being the spammer’s Charizard in our Telegram group,5.0,chuygarcia.eth#6692,2022-01-21T23:00:00.000Z,
8839,1650,interest particip activ graviti plan follow month,for being interested in participating in the activities that Gravity is planning for following months,5.0,Mount Manu#3530,2022-01-21T23:00:00.000Z,
8845,1657,rel newcom weekli commun call,for being relative newcomers in our weekly Community Call,1.0,pab🐝🐙#6151,2022-01-09T23:00:00.000Z,
8846,1658,reward system backend demo look amaz ,for the reward system backend demo - it looks amazing!,13.0,graial#0787,2022-01-11T23:00:00.000Z,
8847,1659,intellig fresh perspect consist research govern collabor,"for his intelligence, fresh perspectives and consistency in researching governance and collaboration",8.0,natesuits#4789,2022-01-26T23:00:00.000Z,
8854,1669,garden common stack show tec parti loung event,for being the gardeners of Commons Stack and showing up to TEC parties and Lounge events,5.0,Yineisy Mota#1449,2022-01-26T23:00:00.000Z,
8856,1672,mani insight comment made governaut research group alway get inspir,for many insightful comments he made in the governauts research group - I always get inspired by him,5.0,sidcode#1729,2022-01-26T23:00:00.000Z,
8858,1674,ts reward wg truli impress ,for ts of the Rewards WG is truly impressive!,8.0,graial#0787,2022-01-12T23:00:00.000Z,
8865,1681,give te academi x tec present  peopl via zoom call,for giving a TE Academy x TEC presentation to 50+ people via Zoom call,1.4,Juankbell#7458,2022-01-20T23:00:00.000Z,
8875,1692,move forward structur e dao servic dao within tec,for moving forward with the structure of the T.E.A.M. DAO as a service DAO within the TEC,8.0,chuygarcia.eth#6692,2022-01-20T23:00:00.000Z,
8882,1701,pick continu weav preserv add valu activ fellow contributor,for picking up and continue weaving to preserve and add value of active fellow contributors,5.0,Mert Ozd#6679,2022-01-25T23:00:00.000Z,
8883,1703,pick continu weav preserv add valu activ fellow contributor,for picking up and continue weaving to preserve and add value of active fellow contributors,8.0,Letty#5399,2022-01-25T23:00:00.000Z,
8885,0,amaz talk ethdenv,for your amazing talks at ETHDenver,6.63,karmaticacid#1218,2022-02-25T23:00:00.000Z,
8886,1,particip panel ethdenv,for your participation in some panels at ETHDenver,6.63,karmaticacid#1218,2022-02-25T23:00:00.000Z,
8887,2,evolv te academi unknown tribe global organ gonna immeasur amount good new disciplin heartfelt thank,for evolving TE Academy from an unknown tribe into a global organization that is gonna do an immeasurable amount of good for this new discipline: a heartfelt thank you,53.75,akrtws (TE Academy)#4246,2022-02-08T23:00:00.000Z,
8893,8,repres tec ethdenv,for representing the TEC in ETHDenver,3.13,karmaticacid#1218,2022-02-25T23:00:00.000Z,
8894,9,repres tec ethdenv,for representing the TEC in ETHDenver,31.33,karmaticacid#1218,2022-02-12T23:00:00.000Z,
8895,10,repres tec commun ethdenv,for representing the TEC community at ETHDenver,3.13,karmaticacid#1218,2022-02-18T23:00:00.000Z,
8896,11,repres commun ethdenv,for representing the community at ETHDenver,4.1,Tam2140#9361,2022-02-18T23:00:00.000Z,
8897,12,represent ethdenv,for their representation in ETHDenver,4.63,karmaticacid#1218,2022-02-25T23:00:00.000Z,
8898,13,repres tec ethdenv,for representing the TEC at ETHDenver,3.13,karmaticacid#1218,2022-02-19T23:00:00.000Z,
8901,16,particip propos invert,for your participation in the proposal inverter,26.25,ygg_anderson#4998,2022-02-12T23:00:00.000Z,
8906,21,run first te cours along angela without te academi wouldn’t enthusiast,"for running the first TE course along with Angela because without you TE Academy wouldn’t be where it is now, for being so enthusiastic",38.33,solsista#5370,2022-02-08T23:00:00.000Z,
8907,22,particip propos invert,for your participation in the proposal inverter,33.47,Mert Ozd#6679,2022-02-12T23:00:00.000Z,
8909,24,ethdenv repres tec,"for being on ETHDenver, representing the TEC",3.93,"griff (💜, 💜)#8888",2022-02-18T23:00:00.000Z,
8910,25,repres tec ethdenv,for representing the TEC at ETHDenver,3.93,"griff (💜, 💜)#8888",2022-02-19T23:00:00.000Z,
8911,26,repres commun ethdenv,for representing the community at ETHDenver,3.93,"griff (💜, 💜)#8888",2022-02-18T23:00:00.000Z,
8912,27,repres tec commun ethdenv,for representing the TEC community at ETHDenver,6.77,Tam2140#9361,2022-02-18T23:00:00.000Z,
8914,29,repres tec commun ethdenv,for representing the TEC community at ETHDenver,39.33,"griff (💜, 💜)#8888",2022-02-18T23:00:00.000Z,
8916,31,one organ ethdenv,for being one of the organizers of ETHDenver,38.0,JohnPaller | Opolis#2670,2022-02-12T23:00:00.000Z,
